id_empresa,ano,ingresos,ebitda,activos_totales,pasivos_totales,patrimonio,caja,gastos_intereses,cuentas_cobrar,inventario,cuentas_pagar
356,2022,3949733.9603912784,584005.0127465352,3927460.3752652733,2177724.474207006,1749735.9010582673,521390.09830233734,105416.42249672629,974391.0486527903,653182.0333511707,331917.4863425972
356,2023,4018214.0121585205,423240.12342394644,3009166.1730404347,1609292.4447322947,1399873.72830814,307000.62962311535,86130.42652266107,649884.5431548754,359578.5522113712,305896.9557914208
357,2021,2984602.4320668876,393581.4851811512,3178662.292895953,1521076.616537059,1657585.6763588942,320829.4880660699,91707.40263013443,646479.6447025574,229764.19639615563,334163.1943031411
357,2022,3280769.4866873743,435710.95714940317,2710348.073360516,1040797.6406037249,1669550.4327567914,343963.88553774654,53698.95211957987,374235.96943521075,542590.549703441,272566.5334330634
357,2023,3606325.689859157,387092.78638373496,3169665.7341821794,1156966.237737892,2012699.4964442875,215146.83607001038,72034.77501919286,518615.721401863,280372.8744335204,381303.03668700095
358,2021,4462465.032864111,544347.6458098885,4012135.1999416845,1750514.8843087635,2261620.3156329207,356637.3957137945,99515.55859843113,1077639.9397279187,745973.8217878363,504645.68252078415
358,2022,4168692.4870607685,526690.0734231903,2802419.7362019084,1437985.2799633543,1364434.456238554,160455.0039835326,81755.8917817117,861571.3845216228,756146.9374676844,536686.2187721999
358,2023,3894259.5457209228,361946.781895937,4361261.4563822765,2313880.558052697,2047380.8983295793,344986.98442516546,130737.92258632094,552655.6838513489,477691.39669331623,337996.01082120347
359,2021,1439389.888724042,156374.2381449257,1599935.0466348224,828414.5438414012,771520.5027934212,146507.00445274435,33921.07528972762,328937.6507984909,98149.88682018306,143741.69617088398
359,2022,1439220.5762331937,157905.93354640872,941903.6961929472,337271.4741949222,604632.221998025,148622.93897252585,15583.350752862225,180431.9658258295,97425.97262355979,158046.95179651392
359,2023,1439051.2836582274,130310.45358072157,1128929.817495581,482823.2479086232,646106.5695869578,121784.12680238683,27615.00397056883,200632.65407558196,173932.62736351817,157778.34567394492
360,2021,3407502.335289903,443347.57214373554,3598427.4064809503,1758159.3265201591,1840268.0799607912,205896.52363943157,93378.567054873,696141.1694071601,379209.62258499017,346085.9995838221
360,2022,3545589.8540517157,587587.9100763515,3372840.1425564843,1533336.9242120618,1839503.2183444225,315289.8803141507,62199.95000072823,874087.6228529102,243971.79654675096,332541.0462957969
360,2023,3689273.308182468,482255.7358152304,3100593.821487876,1358815.4043526188,1741778.4171352573,307940.19744786195,57742.37500029863,845459.1662921923,555705.7782246418,223916.4564945381
361,2021,1715785.1090601652,235301.94035243086,2041860.9899734396,827312.81909029,1214548.1708831496,151868.09070535869,48274.98207417867,352426.8015158854,237161.89589158594,159172.74069839047
361,2022,1869118.2384512885,183189.41620766334,1340787.1893226537,640758.4134839519,700028.7758387018,209568.104985891,31556.241776344494,239617.04417867152,102687.58266665087,207734.92242882756
361,2023,2036154.1610679305,203572.76697646908,1267256.9380515933,576248.3781968579,691008.5598547354,100812.91838799008,29994.945804298608,390672.2738862172,182748.97708327882,210948.021713572
362,2021,3673613.8032093868,511317.5382298595,2479117.5479828445,989806.6725692332,1489310.8754136113,372347.2003580024,51401.202040932345,525307.3088092769,421548.0614794903,378839.39591439813
362,2022,3715888.0125139435,458803.52945818985,3596346.14970349,1260416.5912854332,2335929.558418057,339012.2024684479,55522.524359434225,926344.8695653218,485876.83106391196,370507.2800082708
362,2023,3758648.693415151,587825.5555856439,3495001.257756366,1213269.6345512713,2281731.6232050946,476939.90646488866,47903.38724202576,645191.0460730917,617467.8140990516,314707.3784200245
363,2021,2259722.703751891,133809.7382722594,2060750.769932479,1149013.3301879005,911737.4397445784,100274.48727904685,63867.71772481865,564614.9582838698,446746.4972555545,289647.46044176636
363,2022,1903734.9214984335,270963.9805293757,1228061.2297364934,525206.2536587301,702854.9760777634,147678.74785505937,34325.52473970943,292956.52059883066,360186.04511781235,235658.43351949356
363,2023,1603828.0472711357,127707.3821657676,1582825.7329215696,690034.9110576459,892790.8218639237,103549.75127515229,39033.80076281726,221757.33953406196,179543.93247783722,188626.63873571187
364,2021,4474383.433274437,529564.5451529744,4951327.653313129,2364964.6840748414,2586362.969238288,513702.9541833997,117010.2459325939,625362.0550498415,746057.9080437233,325920.6826926598
364,2022,4840384.598216872,488793.1796862651,4122119.012645002,2024617.0424602642,2097501.970184738,368373.15342431003,94521.60810639683,1081570.1616134467,799402.7380768093,433611.52372828283
364,2023,5236324.380342409,705018.0326968194,5644501.048702107,1814989.1701678068,3829511.8785343003,431322.9189666478,64313.77366229231,1031413.8231455702,780210.8599694312,528305.2137804562
365,2021,3260417.223697009,428145.5753282796,3319178.947033258,1454419.324217574,1864759.6228156842,340028.4134477258,52932.460327681154,767529.1447693035,181882.50487210785,241548.09142261237
365,2022,3811756.973731354,413839.839736881,3667642.07755157,1644038.148978355,2023603.9285732147,183918.95182199863,60161.22999661651,479890.2974366879,580959.3917690747,282711.1504949909
365,2023,4456328.816198107,457611.5276233679,4916158.530081936,2421738.5803572494,2494419.949724687,439342.0400750534,86606.20075865809,1094623.8088927618,447484.5418071266,335228.8710223046
366,2021,4579925.885386055,208372.43258661666,2885223.65529997,1490108.796869206,1395114.858430764,268790.6513983007,133402.8155326625,648046.1976674967,622770.8422745235,754564.4580095685
366,2022,4248101.07826915,226079.45146455138,4850712.753530046,3313143.4335167254,1537569.3200133205,402863.1423738506,303908.37371873384,879369.6433129933,588284.926635953,680701.3106849646
366,2023,3940317.6432996653,161393.59541217456,2933967.6333439546,1651980.805721327,1281986.8276226276,226629.29581972474,147974.8620123751,525995.7125291923,493313.68031669053,638690.9740332944
367,2021,2765861.557557479,338510.5518459808,3293359.697313407,1385516.9455510452,1907842.7517623617,306484.4449259066,72113.22969796459,592122.6262528817,300291.2144705944,297564.2152717253
367,2022,2795520.291838964,320676.789688708,2185492.590685417,750524.6020767239,1434967.988608693,345268.25213064114,42556.98192411953,617067.4227302038,417949.9370668299,291743.62194518273
367,2023,2825497.061025983,415901.8008741137,1882933.887445424,772640.7197446272,1110293.1677007969,368221.3056622386,45559.841602587614,364524.7126102862,501964.63464598794,206690.97914306985
368,2021,4009878.4899406414,550797.0421150306,2747580.541884419,1155148.21765089,1592432.3242335292,312251.27971586265,50080.34285226088,515725.73183502996,461684.1133958136,308152.2037685867
368,2022,4131984.6342265042,567934.6243555569,3775097.749498477,1410181.0909025932,2364916.658595884,567500.3720528797,65868.76292904349,815092.8707924765,709256.4675565374,355490.15092703537
368,2023,4257809.073345929,572607.6736119164,2824882.7856853507,1231861.7857901282,1593020.9998952225,422606.69174246845,69839.27340484785,481869.8211323079,255773.92280048216,450255.3262023664
369,2021,3286012.3937416323,450988.6006519858,2091909.6960860563,992015.6513055706,1099894.0447804858,413025.083826977,52798.13672289701,584128.6980224539,333130.61788243585,291403.8801965317
369,2022,3500392.6286917124,430747.0267158971,2637950.0810774816,1380197.5532751991,1257752.5278022825,168882.9620950607,58086.73401564136,504334.8903712536,310374.19505207706,258307.12211721236
369,2023,3728759.0814737095,492377.4303475133,3954430.662908382,1345544.7207527477,2608885.942155634,530353.9875411856,77178.79964732207,914931.9588272482,318257.36696446023,235938.07276499833
370,2021,1869161.7408528512,286250.78531329456,1614976.335986212,704554.8078074382,910421.5281787737,132410.22666699535,37609.91550991165,321011.44411895715,244945.8450787797,209719.2959672511
370,2022,1947558.1192127697,229901.42173146008,2110531.296876959,1095270.7298113138,1015260.5670656452,227038.0449385229,52936.396667704474,233105.37526173962,111945.56876431279,207284.67855688167
370,2023,2029242.5983323085,207841.47031102018,1423206.1189656497,660548.0762502732,762658.0427153766,222774.3629852619,36679.12808356344,423092.9216146876,102258.47341190524,194041.54242222974
371,2021,4195180.331165742,471221.42187843693,4467492.439218683,1887351.2561791155,2580141.1830395674,239003.85484809912,84546.2085829887,543607.3977002724,385171.196745022,446576.28113138233
371,2022,4539761.2957867235,425369.17772331275,4404534.637505938,2019878.4105686934,2384656.2269372446,631438.7802972258,107315.55242800189,746839.6193456863,772919.4485473004,439660.67377589183
371,2023,4912645.225192566,773251.9685740361,5385222.98872768,2828807.228545267,2556415.7601824133,234436.96922063828,135355.71491618326,871979.5704499184,368803.6449534265,397122.9088724607
372,2021,1659874.6429068805,144410.45053983515,1878110.2011638184,712650.3348405792,1165459.8663232392,135165.372059708,35480.06208203101,295799.89405171765,154800.75151408568,206295.04749022625
372,2022,1698486.6771779717,247138.4359796976,1912737.0390460677,805419.4367840623,1107317.6022620054,126640.87770736833,43704.21436515491,314280.74161724164,112981.56401841958,147429.09490851432
372,2023,1737996.9052957627,204826.71032266173,1544738.3977033226,864462.3232258146,680276.074477508,86822.61427580609,46214.506866533244,388285.11753466225,343805.58540289896,208700.97845428987
373,2021,4123364.1346396008,449251.2983713336,3920711.557739845,1768694.7423643884,2152016.8153754566,305240.97270361776,110686.67075059799,683328.2334721124,226894.52879523975,507437.6817725989
373,2022,3878076.269497568,393034.55422467546,3306830.8377585835,1567424.5783137588,1739406.2594448247,377051.1437174224,115522.0720141251,406145.77992518997,431948.08255568065,413684.73849161726
373,2023,3647379.921093164,471104.78774348233,2529286.0634169164,1300152.3106159884,1229133.752800928,282761.6965647914,90106.1417633751,809616.9521207919,207970.09863841074,536239.4322445352
374,2021,2354394.9869942474,258353.2626183057,2662441.738991579,1356110.6633116903,1306331.0756798887,108958.21311421035,90995.62679332659,339136.72599238553,450154.02900858363,197645.95450122852
374,2022,2526822.851673501,336969.54022777156,2667366.965522687,1382649.6093861663,1284717.3561365206,134916.89742895737,89935.68466642719,502716.3934326774,375060.868521099,327436.6157565027
374,2023,2711878.745499131,261298.72978289836,1998000.6893653036,987821.8563442566,1010178.8330210471,288208.74544798787,50709.07467136098,529064.271380004,208994.22025900873,272485.7205413332
375,2021,4743563.709482337,674168.9364806314,3226876.57132546,1277044.70735005,1949831.86397541,210179.3070584925,83711.94608161754,743402.0950015362,294122.0281054634,602546.2586163937
375,2022,4975080.015065791,474385.3295464868,3345130.8417807,1678763.7827156563,1666367.0590650435,509879.8110318118,89941.23985198581,556650.249511949,273647.8191527285,506158.6567443151
375,2023,5217895.799908659,633253.1489674753,3441609.4475363563,1311458.7037626554,2130150.7437737007,567274.258580162,77467.84986041796,895586.2261227958,654127.3898382279,425125.5475151892
376,2021,4010954.4731452563,467703.8249883895,3642255.7034267406,1677838.1810766645,1964417.5223500761,427221.6429414672,99072.83984219898,695599.8366234666,390639.1164570419,465693.6171618295
376,2022,3972724.7562977127,575856.5211828632,4054201.78237078,1924699.078253653,2129502.704117127,432653.7649228574,128212.24167965306,985178.5441932003,358319.01367131696,337325.0835028535
376,2023,3934859.419365231,379625.061793504,4635023.47278617,2493435.3848268916,2141588.087959279,214582.72530347118,173694.80789211288,661725.0911130314,573485.1746755742,462724.3183134638
377,2021,3431033.119983717,517912.08410106867,2936740.053678464,1342311.5538437387,1594428.4998347254,203631.26569778097,73876.99244790105,523057.72669150104,487471.8528025173,305019.78700002894
377,2022,3672058.775699609,501606.0793314188,4236537.112360655,2382167.9499003277,1854369.1624603276,248459.66143519283,133901.8408941923,467580.2740823369,331158.08187475096,377092.0556235995
377,2023,3930016.173162591,630872.0178477837,3710012.1477524373,1913488.7786085622,1796523.369143875,218483.33044025768,105172.00025162217,812006.8045835821,282313.18635024026,441830.51041916804
378,2021,1571378.8657112904,186259.95170141276,1274465.4426381886,556929.3920741627,717536.0505640259,77652.97766308968,28891.60322592103,214322.28038480805,104821.04260713067,173970.31494421832
378,2022,1577238.9804197235,213959.64962600498,1293850.0548877986,654985.652774243,638864.4021135556,100674.7105129792,44673.96058151113,204806.25375531398,200893.63318780393,155939.38372374128
378,2023,1583120.9491476712,130522.38862051182,1045242.9419174339,560693.8595590605,484549.0823583733,77235.37307839567,29924.578194269205,161727.91847385615,167578.58724254768,154010.0215025421
379,2021,3832156.889396923,263538.97274372104,4099431.817348364,2515931.004117425,1583500.8132309387,164043.45024103543,276314.670814904,476245.8138805299,553738.5359686664,695178.9867639727
379,2022,3615797.6348721865,165760.4771662395,2461270.620736241,1597710.3970818259,863560.223654415,89298.29037856031,165646.14194279333,624826.6760146604,352255.74360600393,577840.1796333748
379,2023,3411653.7797607724,204002.5907413437,2487154.2268839334,1797226.8036036093,689927.4232803241,273009.93245376874,170063.29808314305,376616.3065454996,188843.62199309195,569148.6846462042
380,2021,2647060.2800804307,279878.0509635666,2749337.0409436724,911764.6801503391,1837572.3607933333,366223.3112728241,41817.46445351521,516171.15435433906,440479.02733251883,210840.06118108923
380,2022,2615463.4341040133,278840.8908884387,1891184.1198116099,637532.3862275525,1253651.7335840573,348824.5883844275,32171.493672028493,262585.54818878573,510975.50082661613,164111.0625338502
380,2023,2584243.746397534,278889.9234286858,2175107.185009759,697810.5766094464,1477296.6084003125,179194.1812466675,31170.44095542672,412043.17288343,341989.20917687676,156682.11710153826
381,2021,4623600.03233563,631710.7342990983,3548538.5438722996,1414789.001649277,2133749.5422230223,457143.7174649507,69579.23337942023,965209.9397383851,709207.2193216307,349617.90788352035
381,2022,4911746.757076608,643644.9828107792,4271082.7737791035,2018002.553127,2253080.2206521034,253981.47191628953,106581.62786262478,868565.7524745634,409364.03454752517,529770.8581798992
381,2023,5217851.033162487,542657.2324277268,3384248.6810541563,1430055.1785559077,1954193.5024982486,405661.25936503726,62231.82849497908,944455.8587142423,991759.4538250793,500356.839632228
382,2021,1427175.1675246537,148203.35276440327,1180303.3519018881,513602.9475266366,666700.4043752516,55898.31355158706,31548.54514111792,325552.8728484998,182666.12491827004,170467.39966428408
382,2022,1488061.6884019997,250273.36182992838,1630134.026271102,706235.2197715965,923898.8064995055,70537.56070268726,33026.541872330316,355693.0039070374,199689.8652341062,176182.1601315333
382,2023,1551545.7659835988,149368.20761481192,1272623.5416561158,523259.96865508053,749363.5730010353,187046.99026335677,30971.705812331566,337537.4216628733,145419.77998989655,145724.92517403382
383,2021,2915709.4503947133,327123.2801601998,3214925.373945879,1237380.3868922333,1977544.9870536455,140919.57690429682,66008.18139017017,622667.647423562,221418.00089806615,281630.9809035993
383,2022,3011796.8931314386,365351.7103727639,3046707.804801475,1295462.6920661256,1751245.1127353492,246705.24105855144,68509.04921203718,487437.30110355833,514326.73086707917,297566.0176782418
383,2023,3111050.9053802374,366304.5060744421,2906669.7887078025,1099656.3964326363,1807013.3922751662,159663.78005139218,59390.182532868384,347541.7271466514,213602.37912820705,290446.9511910458
384,2021,3724022.9633259545,390402.998082341,2391123.2644581352,1226545.6899380663,1164577.574520069,285033.52010667085,80017.4733556755,799129.7341248677,414038.2785588123,282586.9945939672
384,2022,3750737.027898565,448207.4340346468,2341081.0053709075,1274337.876465469,1066743.1289054386,305352.3592601374,67736.25828375066,666149.5066074035,470112.8464837223,348534.94918750064
384,2023,3777642.7242771606,482075.71845237206,4205778.729552781,1979740.450670176,2226038.278882605,370887.0779585169,123659.2887389215,944229.9499802742,337301.1967893301,371807.4756510259
385,2021,2444037.3582146615,237856.69347715174,1470308.7839274027,873088.6270480338,597220.1568793689,181249.05302455748,73846.63836574918,503091.4164921473,192337.22492582674,337628.24002773495
385,2022,2500088.1737849796,278359.31362908875,2871817.263135032,1552326.4137555924,1319490.8493794394,146675.36843254455,116711.04113606503,347091.24405812286,470043.56826303503,321695.1445696472
385,2023,2557424.441852797,181599.6014307832,2302020.2562293033,1470394.2495021478,831626.0067271555,120616.95697024903,128540.60851334283,366815.9602764548,185490.11245011835,301796.9906034382
386,2021,1059946.8736569823,104031.4761613339,1037325.5641350547,539936.701699326,497388.86243572866,130247.76227492954,31363.75210465168,264875.2429335881,65349.044508512605,125823.64697675484
386,2022,1031758.6994630386,109472.14475314993,716933.7682068646,284218.78538934485,432714.98281751975,72148.9534946839,15752.36246307118,139741.91334110376,102124.01312247792,87239.55261332498
386,2023,1004320.1601650843,90182.22721492831,1041459.5483434236,582901.2913948804,458558.25694854325,74840.82459278332,28480.949910214305,132128.37736457374,63232.20244797175,102128.91523086492
387,2021,1451098.9187381468,151124.0146779766,1147538.7230037828,427390.160541212,720148.5624625708,64229.862920570304,17351.544931724682,329962.5884582081,187045.18657290647,110151.44941686993
387,2022,1481841.2990559144,224045.95306369936,1418783.0050256285,686731.5115093838,732051.4935162447,182501.03983526852,30570.09135824663,245868.8055173243,264271.6737078335,145766.32105584195
387,2023,1513234.9747026206,206394.20552583263,1152632.2772468587,611031.8915663231,541600.3856805356,74169.21940156246,25298.1085071499,359117.8140302373,141451.2607203764,129489.09538139666
388,2021,2920844.236225961,231255.96827951338,2963106.0220968877,1653683.5440759796,1309422.478020908,112789.59093436252,97588.40175867802,569033.4121426129,316930.33305197704,267937.15286894544
388,2022,2665522.574207668,328965.20666460885,1899082.9141880567,805535.9034784586,1093547.0107095982,199756.79543705235,50381.937762962945,391997.18662460044,191572.29894877365,268486.8145409886
388,2023,2432519.511136649,239491.464566156,1896156.8366505834,1022216.1597205962,873940.6769299873,302126.4996588357,57511.655089586995,541863.1030865066,224115.82149142868,267456.4498303486
389,2021,1353271.1401429623,156140.05540176417,1530138.861571115,742107.8510868753,788031.0104842397,73358.3116147613,37220.0668420968,218991.25696147705,193156.37630396985,94026.97641002006
389,2022,1420492.6881173558,141862.83713637324,1608967.1747825486,670858.1908969034,938108.9838856452,92479.15441989384,37623.941537607025,267344.4003523536,221872.30839130832,124487.52245847679
389,2023,1491053.3574090016,212426.4112766224,1010208.6351245409,392870.410389355,617338.224735186,92580.38125904366,22109.640200227892,255134.95645365212,273849.5571239596,134429.6042562563
390,2021,3971268.8686549985,449864.721564847,4746899.618913197,1750839.8288116453,2996059.7901015515,454038.0985125836,102442.74992359638,933991.7432527919,753088.4841171044,446589.08478180994
390,2022,4336040.4436943475,528188.2318942756,2636636.103451603,1003823.5713909614,1632812.5320606418,544787.7193089843,56470.571634453656,871650.939283843,675695.6742946996,401470.997709254
390,2023,4734317.255059272,545614.5489174089,3147199.2950727455,1699445.8954393028,1447753.3996334428,582872.0232743652,70313.5277292835,933386.1746391436,826205.4885594636,375944.3960860439
391,2021,4037457.908467244,488385.62199804105,4839351.674222147,2212923.8004020103,2626427.8738201368,291519.5582794793,87851.96893972773,416093.3313557292,529925.4107320722,420822.6856482194
391,2022,4385280.607924241,600326.1850032511,4282740.660601522,1697995.2812195371,2584745.3793819845,514805.931539575,84829.16025928089,1002546.0159063907,865351.598783065,386582.4427795212
391,2023,4763067.862554391,569635.5264274116,3435281.1959241196,1298435.78891124,2136845.40701288,692134.5758473235,63620.89909938812,902839.4146440654,407530.1306251496,385048.7139883543
392,2021,4832554.63067218,464138.8032005409,3862229.5312823066,1677316.799251955,2184912.7320303516,193528.81287662341,104310.76462495279,1045800.1072783135,930443.0038013769,369230.313735243
392,2022,5230771.585887536,708753.0441025642,3869137.11348732,2141420.365179161,1727716.748308159,420464.64651948784,129502.96367144947,581392.4828007283,594688.0014620755,405521.2353803254
392,2023,5661802.80923646,635384.9099457946,6786758.019333645,2728169.1938933395,4058588.8254403053,320945.9939273245,167859.46430563272,723850.9354690996,669213.2786631095,530163.0919130302
393,2021,4564604.285272487,515765.59580562776,4667247.918818126,1742121.8250917299,2925126.0937263966,227514.3732658112,81217.68248643819,466504.9688027032,624581.139660321,380339.5637481121
393,2022,4875333.721293801,727299.8519846251,4682543.272839499,1656142.6734529363,3026400.5993865626,392091.5091758437,61057.8040960044,1156726.1589436852,792553.9658994445,459330.1886376299
393,2023,5207215.655182596,686126.7536116916,5849234.949809479,2057920.9836113346,3791313.966198144,579494.5880615116,90569.01042203465,1156146.248510475,787537.3285577048,387515.1991578049
394,2021,3624914.724174821,423007.8768574344,2487207.705005323,976892.5762396831,1510315.1287656398,485522.9012676595,36794.77360233194,743036.4965970173,512666.4097439676,348015.51539441757
394,2022,3875014.7359843045,504776.1140680035,4005896.9547985974,1265807.0218256256,2740089.932972972,398504.69085991045,51535.6643951962,838691.8291399324,562361.8898120095,303020.5646961818
394,2023,4142370.330522384,513961.7395206084,4541444.167670437,2174665.5716736214,2366778.5959968157,555620.0234701304,106038.87767372897,668856.2606915961,321649.21942284616,377498.0345787773
395,2021,2026436.0576515933,208847.98662135398,1761355.905264143,645248.4922071766,1116107.4130569664,163096.692002467,32358.318299902152,472325.29784560256,174012.65967229565,223599.2657347751
395,2022,2074485.5425809715,218850.12698018693,2021469.5752013603,986378.8474689847,1035090.7277323756,89010.15718384933,48174.03545711418,295386.7750804644,132900.48567130655,211714.35518201365
395,2023,2123674.3444867036,241229.77039781996,1340118.5786682004,516285.03730392846,823833.5413642719,107982.6598412966,23711.81345484294,245280.50846351226,394656.6841760151,222573.50899652689
396,2021,1980191.7772811316,257195.69844682646,1967788.4818832353,1050115.8654041165,917672.6164791188,164071.38821401246,51624.46995740793,470122.2946092428,234777.80707000324,181561.52771866272
396,2022,2052731.2936102736,334957.2540062047,2209629.902219122,1024982.0565282434,1184647.8456908786,115211.65884608791,49436.15963570505,417169.24435215606,115432.32990640757,190961.8678518785
396,2023,2127928.11893829,276390.19324854825,2435349.984128964,897830.6907851703,1537519.2933437938,290940.05236059864,51634.73929710938,243199.37118800177,261355.50162204026,165456.96936618641
397,2021,4903317.401875664,680043.9000582737,3535060.927153724,1472906.1424140944,2062154.7847396294,319959.82910318614,72010.44806708772,1067224.107698888,282106.0978778034,461063.9276211438
397,2022,5397082.356830662,744254.5294797677,6230155.077325103,3146716.1442146474,3083438.9331104555,576238.9295710921,133004.9014271282,989448.2819668605,944030.306139501,584894.0569114743
397,2023,5940569.532633214,673184.9540223975,4523633.394757416,2073284.2663637367,2450349.1283936794,323184.979241466,92435.56934670387,1382917.1210818803,650357.0229945807,543336.0328869027
398,2021,1657477.774947643,226219.35273068276,1384331.459826388,617889.8684805083,766441.5913458796,105017.91600203284,32571.687900196044,338755.7365502981,304902.35973456124,133601.8171282159
398,2022,1764787.7690835067,228124.80791820618,1450552.9087423722,650843.2601998822,799709.64854249,215207.27705966457,33001.41501733928,399229.1479466766,136018.08113939033,132678.23067489004
398,2023,1879045.3283786091,263549.6005208572,1825614.3793993664,680609.3364880345,1145005.042911332,159372.53891991248,32914.8673705351,287170.1235265054,114836.33737035148,204834.2981658302
399,2021,4440310.410270616,437810.40383418155,5000193.095265159,1744951.4601732006,3255241.6350919586,390569.32753354963,62791.45722993016,1027070.1688831445,714753.9832793754,301189.95255879185
399,2022,4373133.1190570425,550980.1872989102,3933753.821941483,1594359.8213638142,2339394.0005776687,561547.0485153483,57170.127518637804,723360.2295879829,784791.1846847638,424716.82266096375
399,2023,4306972.150586211,564221.424587895,3140654.341164105,1389721.9137881417,1750932.4273759634,259898.4959709327,68602.69793232385,752871.933974346,422350.8015900935,357873.1038808742
400,2021,1262916.2126717293,165478.24729578887,1505319.8036171193,696363.1758516919,808956.6277654275,61868.32030179079,28677.716796419736,158352.7960154993,227929.91826270617,88895.07794863071
400,2022,1437037.9161208738,186925.02244426392,1639509.718819516,612553.8932171238,1026955.8256023922,105476.38515548305,24008.67803004703,198516.05903651332,145319.82928016945,128388.92782665626
400,2023,1635166.2538247898,188272.43276574786,1850938.0330738607,963396.5212493968,887541.5118244638,147424.6036688516,46022.97876375741,182735.96738601048,200871.1427609324,143130.13713944313
401,2021,2353559.747630181,345698.29872166563,2617099.880552078,912245.1317398215,1704854.7488122566,102593.7401093405,47557.04108907946,464070.3901416479,305729.73808837356,235288.48282638766
401,2022,2406432.154226837,255916.03406829748,1845097.8798434208,778954.7751347602,1066143.1047086606,189759.61482907855,32359.446269935434,334195.9070616935,432872.8498717373,233538.66658480963
401,2023,2460492.3324031774,271903.20462256385,2630564.9983884105,1118547.8132061618,1512017.1851822487,129612.80451137848,48103.819060643946,277258.2204543511,179317.99091111304,208332.04173782337
402,2021,1598319.0250297925,225977.57659306313,1868352.4695679562,847140.8656044417,1021211.6039635144,188118.42395092483,45993.531097509134,165479.80991453165,201275.6514318581,149323.3290533063
402,2022,1626344.8779089914,223357.30273083822,1861371.6292759613,976332.5461410461,885039.0831349152,142776.61370403756,58108.6707515806,289459.28111722035,85186.15603274711,161553.43018327237
402,2023,1654862.1523487838,198294.69750906405,1739639.8176787603,652997.0079234869,1086642.8097552734,102370.805172545,40275.69690082072,270665.0296909162,115640.89442688448,188294.42067590964
403,2021,3590017.203975769,383266.6994162411,2284848.84188074,1276273.247313862,1008575.5945668782,475009.0414780446,85613.76056786186,522808.5545090991,351879.8468012028,427484.29810843593
403,2022,3654627.3134033396,261907.2953722532,2952048.656255243,1178652.5355118758,1773396.1207433671,493879.9011504519,63662.887101818735,714938.0239901376,437699.3539369395,360596.8010111846
403,2023,3720400.221225196,463580.71400325827,2344074.570475121,1319015.8673435298,1025058.7031315912,487927.72409106704,74306.59383863374,593778.4125123803,701134.7932163774,284637.7795547511
404,2021,3905033.501392592,201019.57872664882,4440160.690344216,2342190.7654071026,2097969.9249371137,329040.95013787254,190848.7528703015,811424.7703540712,368311.8830001715,566957.2683451634
404,2022,3500066.8616662417,231656.95011731316,2555153.293695869,1489489.6942567225,1065663.5994391465,70349.31791800816,112875.66053484243,611220.1731669166,254200.01080303147,418985.4409900721
404,2023,3137096.7833606233,266347.13609281974,2390741.1788692647,1224730.4529383914,1166010.7259308733,262336.8248596012,102614.76072308229,376378.7036289808,413011.6808425514,471773.3286774925
405,2021,1936284.9007664921,207790.36294776862,2192685.113125241,916951.1615951811,1275733.9515300598,152793.41182888715,35709.993668014286,257499.04788635156,101793.27130958447,138347.71702067342
405,2022,2147795.945098286,244747.88311005675,1848923.784354814,788892.7983754146,1060030.9859793996,190588.87515336613,39795.793581252154,421046.5892762453,233851.6281821291,192747.79981419348
405,2023,2382411.5035729194,310026.05964416004,2514042.27032966,829914.3042871845,1684127.9660424753,113390.68126817225,31095.603478064448,418814.11650484166,299108.6118539282,145872.96213570525
406,2021,1972220.333347554,208348.4504007279,2357379.3608639496,959432.1885095662,1397947.1723543834,116976.58705370231,62426.21719266363,478915.4647084332,219048.9051981831,229710.25195163587
406,2022,1973848.8123792887,187536.8277390117,2062509.796337941,1190792.2557767786,871717.5405611624,185047.1817106509,84736.06510714798,336906.590514734,247113.77666929155,245454.7958713786
406,2023,1975478.6360599513,246635.8525315728,1314615.871167195,694409.4151099506,620206.4560572444,95153.36501306824,41357.33956528656,376426.3422650986,181608.35718394892,226088.42929172734
407,2021,4413550.164641691,433046.18791750475,3156863.140818537,1051338.4041538704,2105524.736664667,549372.7082945892,50244.574551682614,498659.2292686278,543731.3501475962,462141.4892063691
407,2022,4687630.222111413,729324.6704334895,3525126.842840028,1168749.1777049557,2356377.6651350725,242901.55836231602,55038.41172441954,480084.5894263467,849478.5408331675,441137.2222344501
407,2023,4978730.563728898,849211.8240787287,5578631.632487616,1924320.3707303302,3654311.2617572853,532742.8970235507,90611.29924613304,698388.0643669792,742660.9777441092,372768.98712232214
408,2021,3432446.5811152672,321557.8527765961,2570194.3128942847,1306683.769729839,1263510.5431644458,212173.58166986608,63675.93075024078,448808.3501712213,443226.95294920396,285876.6957393251
408,2022,3716230.893466501,507286.2977121653,4071886.280949764,1595787.6554744365,2476098.6254753275,249696.43901452445,82244.18646438494,711884.5333711196,431245.72886249336,374034.745470137
408,2023,4023477.6353220264,370824.76917612547,4632334.136294119,2027370.170783843,2604963.965510276,549548.6039411953,93144.9001987941,416228.4866037694,713542.206244901,388109.6877153035
409,2021,3382026.4649048164,374964.61950356205,3221968.070147176,1183742.7115697581,2038225.3585774177,437597.03841040045,59817.71482465326,659000.3344725434,250136.18959917454,294438.8114490225
409,2022,3533206.2941267504,288027.90410641104,3154679.833056015,1327081.597779145,1827598.23527687,333532.23237895506,66571.26314742686,583962.4462475807,452960.05498301866,313369.40705911326
